transaction_id,date,hour,time_slot,city,persona,is_weekend,temp_f,cpi,category,product_name,size,base_price,customizations,n_customizations,upcharge,total_price,calories,sugar_g,caffeine_mg
TXN-075846,2024-04-11,5,early_morning,Seattle,morning_commuter,0,46.8,313.2,Classic Espresso Drinks,Skinny Latte (Any Flavour),Tall,3.97,none,0,0.0,4.69,100,13,75.0
TXN-075847,2024-04-27,7,morning_rush,Los Angeles,afternoon_treat,1,61.2,313.2,Frappuccino® Blended Coffee,Coffee,Grande,4.79,Whipped Cream,1,0.0,5.66,180,36,70.0
TXN-075848,2025-04-16,5,early_morning,New York,morning_commuter,0,45.8,320.6,Classic Espresso Drinks,Caffè Latte,Tall,3.94,none,0,0.0,4.77,100,14,75.0
TXN-075849,2024-07-15,16,afternoon,Seattle,afternoon_treat,0,67.2,314.1,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.1,130,17,85.0
TXN-075850,2025-05-09,9,morning_rush,Houston,health_conscious,0,72.0,321.4,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,Caramel Drizzle|Mocha Sauce,2,1.2,8.07,320,55,30.0
TXN-075851,2025-08-13,7,morning_rush,Los Angeles,morning_commuter,0,73.1,324.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Vanilla Syrup,1,0.6,6.47,280,44,180.0
TXN-075852,2025-06-19,13,lunch,Seattle,weekend_explorer,0,60.2,322.2,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.1,5,0,330.0
TXN-075853,2025-04-29,8,morning_rush,Chicago,afternoon_treat,0,68.5,320.6,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,none,0,0.0,5.18,180,41,70.0
TXN-075854,2025-09-01,16,afternoon,Seattle,student,0,63.9,324.2,Classic Espresso Drinks,Caffè Latte,Venti,4.39,none,0,0.0,5.37,170,23,150.0
TXN-075855,2024-09-16,12,lunch,Houston,weekend_explorer,0,81.0,315.6,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,Extra Shot,1,0.8,6.39,170,38,0.0
TXN-075856,2025-05-04,13,lunch,Chicago,weekend_explorer,1,45.5,321.4,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,none,0,0.0,6.61,320,55,30.0
TXN-075857,2024-07-21,13,lunch,New York,afternoon_treat,1,78.7,314.1,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Tall,3.36,Oat Milk|Whipped Cream,2,0.7,4.81,160,32,70.0
TXN-075858,2026-02-21,15,afternoon,Los Angeles,weekend_explorer,1,50.2,327.5,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,none,0,0.0,6.51,200,29,75.0
TXN-075859,2024-06-19,13,lunch,Seattle,afternoon_treat,0,60.8,313.6,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Grande,3.76,none,0,0.0,4.45,90,15,
TXN-075860,2025-07-14,8,morning_rush,New York,afternoon_treat,0,78.8,323.3,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.25,130,17,85.0
TXN-075861,2024-08-30,9,morning_rush,Chicago,morning_commuter,0,78.1,314.7,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Grande,4.27,Extra Shot|Oat Milk,2,1.5,6.85,90,18,
TXN-075862,2026-02-24,15,afternoon,Seattle,weekend_explorer,0,43.1,327.5,Signature Espresso Drinks,Caramel Macchiato,Venti,5.9,none,0,0.0,7.29,240,41,150.0
TXN-075863,2025-02-05,9,morning_rush,Chicago,health_conscious,0,27.8,319.8,Smoothies,Banana Chocolate Smoothie,Grande,5.24,none,0,0.0,6.32,280,34,
TXN-075864,2026-02-05,9,morning_rush,Seattle,morning_commuter,0,45.8,327.5,Frappuccino® Blended Coffee,Coffee,Tall,4.33,none,0,0.0,5.35,160,36,0.0
TXN-075865,2025-12-01,17,evening,Houston,morning_commuter,0,47.0,326.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Oat Milk,1,0.7,6.15,130,17,85.0
TXN-075866,2024-11-12,8,morning_rush,Chicago,morning_commuter,0,45.9,317.6,Classic Espresso Drinks,Cappuccino,Grande,4.14,Mocha Sauce,1,0.6,5.68,80,7,75.0
TXN-075867,2026-02-16,16,afternoon,Seattle,student,0,39.1,327.5,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Venti,4.18,Extra Shot,1,0.8,6.15,190,39,0.0
TXN-075868,2024-06-30,12,lunch,Los Angeles,weekend_explorer,1,72.2,313.6,Coffee,Brewed Coffee,Grande,2.55,Vanilla Syrup|Cold Foam,2,1.6,4.91,5,0,330.0
TXN-075869,2024-04-02,15,afternoon,New York,weekend_explorer,0,45.2,313.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Short,3.25,none,0,0.0,3.84,110,17,85.0
TXN-075870,2025-07-22,7,morning_rush,New York,health_conscious,0,74.9,323.3,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.66,4,0,260.0
TXN-075871,2024-04-12,14,afternoon,New York,student,0,60.0,313.2,Classic Espresso Drinks,Skinny Latte (Any Flavour),Grande,4.18,none,0,0.0,4.94,120,16,150.0
TXN-075872,2024-10-08,13,lunch,Seattle,morning_commuter,0,60.4,316.5,Frappuccino® Light Blended Coffee,Java Chip,Venti,5.12,none,0,0.0,6.12,290,52,165.0
TXN-075873,2025-03-16,15,afternoon,New York,weekend_explorer,1,54.9,320.3,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.53,5,0,410.0
TXN-075874,2024-04-27,14,afternoon,New York,afternoon_treat,1,48.3,313.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Venti,5.3,none,0,0.0,6.26,330,77,130.0
TXN-075875,2025-08-22,16,afternoon,Los Angeles,weekend_explorer,0,82.5,324.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,Oat Milk,1,0.7,6.22,250,45,150.0
TXN-075876,2025-07-24,10,late_morning,Seattle,weekend_explorer,0,67.2,323.3,Signature Espresso Drinks,Caramel Macchiato,Venti,5.9,none,0,0.0,7.2,240,41,150.0
TXN-075877,2024-11-08,7,morning_rush,Chicago,morning_commuter,0,49.6,317.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.05,130,17,75.0
TXN-075878,2024-08-17,13,lunch,Houston,afternoon_treat,1,85.3,314.7,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Grande,4.84,none,0,0.0,5.75,190,37,0.0
TXN-075879,2026-01-13,7,morning_rush,New York,morning_commuter,0,36.8,327.5,Frappuccino® Light Blended Coffee,Mocha,Grande,4.47,none,0,0.0,5.52,150,30,95.0
TXN-075880,2024-04-21,15,afternoon,Chicago,weekend_explorer,1,43.4,313.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,Vanilla Syrup,1,0.6,5.69,130,17,75.0
TXN-075881,2025-07-17,10,late_morning,Chicago,weekend_explorer,0,68.1,323.3,Coffee,Brewed Coffee,Tall,2.18,Vanilla Syrup|Oat Milk,2,1.3,4.25,4,0,260.0
TXN-075882,2025-09-20,11,late_morning,Chicago,weekend_explorer,1,70.5,,Frappuccino® Light Blended Coffee,Caramel,Grande,4.68,Vanilla Syrup|Whipped Cream|Mocha Sauce,3,1.2,,150,32,90.0
TXN-075883,2025-03-02,12,lunch,Houston,weekend_explorer,1,62.7,320.3,Coffee,Brewed Coffee,Short,2.03,none,0,0.0,2.45,3,0,175.0
TXN-075884,2024-07-23,11,late_morning,Los Angeles,afternoon_treat,0,76.1,314.1,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Grande,3.78,Caramel Drizzle,1,0.6,5.19,90,15,0.0
TXN-075885,2024-12-18,11,late_morning,Chicago,weekend_explorer,0,31.6,319.0,Classic Espresso Drinks,Skinny Latte (Any Flavour),Tall,3.97,none,0,0.0,4.78,100,13,75.0
TXN-075886,2024-12-12,17,evening,New York,afternoon_treat,0,34.9,319.0,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,Vanilla Syrup,1,0.6,6.74,200,41,70.0
TXN-075887,2025-07-18,14,afternoon,New York,student,0,79.1,323.3,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,Whipped Cream,1,0.0,5.82,160,36,125.0
TXN-075888,2024-05-10,9,morning_rush,New York,student,0,51.1,313.0,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),Venti,5.17,Cold Foam,1,1.0,7.29,130,31,235.0
TXN-075889,2024-04-27,10,late_morning,Seattle,weekend_explorer,1,50.5,313.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Venti,5.3,Mocha Sauce,1,0.6,6.97,330,77,130.0
TXN-075890,2025-09-02,12,lunch,New York,weekend_explorer,0,69.9,,Frappuccino® Blended Coffee,Coffee,Grande,4.79,Extra Shot|Mocha Sauce,2,1.4,,180,36,70.0
TXN-075891,2025-03-08,10,late_morning,Houston,health_conscious,1,70.8,320.3,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.64,4,0,260.0
TXN-075892,2024-11-06,12,lunch,Chicago,weekend_explorer,0,54.0,317.6,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,Extra Shot|Whipped Cream,2,0.8,7.19,150,22,10.0
TXN-075893,2024-09-03,13,lunch,Houston,afternoon_treat,0,80.9,315.6,Frappuccino® Light Blended Coffee,Coffee,Tall,4.24,none,0,0.0,5.05,90,19,70.0
TXN-075894,2025-12-06,13,lunch,New York,weekend_explorer,1,32.9,326.6,Smoothies,Strawberry Banana Smoothie,Grande,5.21,none,0,0.0,6.42,290,41,0.0
TXN-075895,2024-12-18,15,afternoon,New York,afternoon_treat,0,43.3,319.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.12,200,40,70.0
TXN-075896,2025-06-02,7,morning_rush,New York,morning_commuter,0,61.1,322.2,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.1,5,0,330.0
TXN-075897,2025-02-09,11,late_morning,New York,student,1,31.8,319.8,Classic Espresso Drinks,Caffè Americano,Venti,4.63,none,0,0.0,5.59,25,0,300.0
TXN-075898,2025-03-06,9,morning_rush,New York,health_conscious,0,49.3,320.3,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,5.09,100,9,75.0
TXN-075899,2024-07-31,7,morning_rush,Chicago,morning_commuter,0,79.3,314.1,Coffee,Brewed Coffee,Short,2.03,Extra Shot,1,0.8,3.35,3,0,175.0
TXN-075900,2024-04-22,13,lunch,Chicago,weekend_explorer,0,50.9,313.2,Classic Espresso Drinks,Cappuccino,Venti,4.77,none,0,0.0,5.64,110,14,150.0
TXN-075901,2025-02-21,5,early_morning,New York,morning_commuter,0,24.9,319.8,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.52,5,0,410.0
TXN-075902,2025-11-30,12,lunch,Chicago,weekend_explorer,1,29.1,326.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Caramel Drizzle|Oat Milk,2,1.3,7.37,280,44,180.0
TXN-075903,2025-10-22,12,lunch,New York,afternoon_treat,0,56.7,325.1,Frappuccino® Light Blended Coffee,Mocha,Venti,5.33,Vanilla Syrup|Mocha Sauce,2,1.2,8.01,210,42,130.0
TXN-075904,2025-02-19,8,morning_rush,Los Angeles,morning_commuter,0,56.2,319.8,Frappuccino® Light Blended Coffee,Java Chip,Tall,4.28,Extra Shot|Oat Milk,2,1.5,6.98,150,27,70.0
TXN-075905,2024-06-26,8,morning_rush,New York,health_conscious,0,83.2,313.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,Caramel Drizzle,1,0.6,4.98,170,27,95.0
TXN-075906,2024-09-03,8,morning_rush,Chicago,morning_commuter,0,65.8,315.6,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Grande,4.84,Caramel Drizzle,1,0.6,6.48,190,37,0.0
TXN-075907,2025-04-06,9,morning_rush,Los Angeles,weekend_explorer,1,66.4,320.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Tall,4.1,Extra Shot,1,0.8,5.93,150,27,75.0
TXN-075908,2025-02-13,11,late_morning,Seattle,health_conscious,0,31.8,319.8,Classic Espresso Drinks,Caffè Latte,Tall,3.94,none,0,0.0,4.76,100,14,75.0
TXN-075909,2024-05-28,10,late_morning,New York,weekend_explorer,0,71.6,313.0,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Grande,3.78,Oat Milk|Whipped Cream,2,0.7,5.29,120,21,50.0
TXN-075910,2025-04-03,8,morning_rush,Los Angeles,student,0,57.0,320.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,Cold Foam,1,1.0,6.51,250,45,150.0
TXN-075911,2025-09-18,5,early_morning,Chicago,afternoon_treat,0,71.0,,Smoothies,Strawberry Banana Smoothie,Grande,5.21,none,0,0.0,,290,41,0.0
TXN-075912,2026-01-27,7,morning_rush,Seattle,morning_commuter,0,41.2,327.5,Coffee,Brewed Coffee,Grande,2.55,Vanilla Syrup,1,0.6,3.89,5,0,330.0
TXN-075913,2025-12-26,15,afternoon,Chicago,student,0,42.6,326.6,Frappuccino® Light Blended Coffee,Mocha,Grande,4.47,none,0,0.0,5.51,150,30,95.0
TXN-075914,2025-10-30,9,morning_rush,Chicago,morning_commuter,0,48.9,325.1,Frappuccino® Blended Coffee,Coffee,Grande,4.79,none,0,0.0,5.88,180,36,70.0
TXN-075915,2025-05-01,11,late_morning,Seattle,morning_commuter,0,55.8,320.6,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,none,0,0.0,6.5,260,37,15.0
TXN-075916,2025-05-18,9,morning_rush,Seattle,health_conscious,1,53.0,321.4,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Tall,4.13,none,0,0.0,5.01,60,15,170.0
TXN-075917,2025-03-17,7,morning_rush,New York,morning_commuter,0,52.9,320.3,Frappuccino® Light Blended Coffee,Mocha,Grande,4.47,none,0,0.0,5.4,150,30,95.0
TXN-075918,2025-12-24,9,morning_rush,Chicago,morning_commuter,0,38.6,326.6,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,none,0,0.0,6.16,200,41,70.0
TXN-075919,2025-09-10,9,morning_rush,New York,student,0,64.0,,Classic Espresso Drinks,Caffè Latte,Tall,3.94,Vanilla Syrup|Cold Foam,2,1.6,,100,14,75.0
TXN-075920,2024-05-10,15,afternoon,Los Angeles,student,0,61.3,313.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.08,130,17,85.0
TXN-075921,2024-09-18,13,lunch,Los Angeles,weekend_explorer,0,67.1,315.6,Frappuccino® Light Blended Coffee,Mocha,Grande,4.47,Oat Milk,1,0.7,6.16,150,30,95.0
TXN-075922,2024-06-04,13,lunch,Seattle,student,0,55.5,313.6,Classic Espresso Drinks,Caffè Latte,Venti,4.39,none,0,0.0,5.2,170,23,150.0
TXN-075923,2026-02-19,9,morning_rush,New York,health_conscious,0,36.3,327.5,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.28,200,40,70.0
TXN-075924,2024-09-19,8,morning_rush,New York,morning_commuter,0,73.0,315.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,none,0,0.0,4.3,170,27,95.0
TXN-075925,2025-08-15,14,afternoon,Chicago,afternoon_treat,0,79.9,324.2,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,5.07,80,7,75.0
TXN-075926,2025-04-09,8,morning_rush,Seattle,health_conscious,0,50.2,320.6,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.15,200,38,0.0
TXN-075927,2024-05-16,7,morning_rush,Houston,morning_commuter,0,74.8,313.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.54,280,44,180.0
TXN-075928,2024-05-07,7,morning_rush,New York,morning_commuter,0,66.4,313.0,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,4.97,130,17,75.0
TXN-075929,2025-02-17,5,early_morning,New York,morning_commuter,0,29.3,319.8,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Caramel Drizzle,1,0.6,7.05,280,34,
TXN-075930,2024-08-20,12,lunch,Houston,morning_commuter,0,87.6,314.7,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.03,200,40,70.0
TXN-075931,2025-01-19,13,lunch,Chicago,afternoon_treat,1,9.4,319.7,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,none,0,0.0,6.03,200,41,70.0
TXN-075932,2024-07-01,14,afternoon,New York,afternoon_treat,0,71.5,313.6,Classic Espresso Drinks,Cappuccino,Venti,4.77,Extra Shot,1,0.8,6.59,110,14,150.0
TXN-075933,2025-12-07,12,lunch,Chicago,afternoon_treat,1,29.0,326.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.78,280,44,180.0
TXN-075934,2025-02-19,12,lunch,New York,afternoon_treat,0,22.7,319.8,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Tall,4.53,Extra Shot,1,0.8,6.43,220,44,75.0
TXN-075935,2025-12-05,11,late_morning,Los Angeles,afternoon_treat,0,53.7,326.6,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,none,0,0.0,6.62,260,37,15.0
TXN-075936,2026-02-15,6,early_morning,Houston,morning_commuter,1,61.3,327.5,Classic Espresso Drinks,Caffè Americano,Tall,3.85,Extra Shot,1,0.8,5.75,10,0,150.0
TXN-075937,2024-06-09,19,evening,Chicago,student,1,65.3,313.6,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,none,0,0.0,6.36,260,37,15.0
TXN-075938,2024-10-12,11,late_morning,New York,health_conscious,1,63.5,316.5,Frappuccino® Light Blended Coffee,Mocha,Grande,4.47,none,0,0.0,5.34,150,30,95.0
TXN-075939,2025-09-13,11,late_morning,New York,morning_commuter,1,69.3,,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,Extra Shot|Caramel Drizzle,2,1.4,,200,29,75.0
TXN-075940,2024-12-14,16,afternoon,New York,afternoon_treat,1,27.1,319.0,Frappuccino® Blended Coffee,Coffee,Venti,5.43,Mocha Sauce,1,0.6,7.26,310,69,95.0
TXN-075941,2025-03-10,9,morning_rush,Los Angeles,morning_commuter,0,57.6,320.3,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,none,0,0.0,6.29,150,22,10.0
TXN-075942,2024-06-09,6,early_morning,New York,morning_commuter,1,68.8,313.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,5.18,250,45,150.0
TXN-075943,2025-11-03,14,afternoon,New York,student,0,50.2,326.0,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.14,5,0,330.0
TXN-075944,2025-04-17,11,late_morning,Houston,student,0,75.3,320.6,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,Whipped Cream|Cold Foam,2,1.0,6.52,180,40,130.0
TXN-075945,2025-01-16,9,morning_rush,Los Angeles,afternoon_treat,0,53.2,319.7,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Grande,4.32,Vanilla Syrup,1,0.6,5.94,130,33,
TXN-075946,2025-06-25,7,morning_rush,New York,morning_commuter,0,92.4,322.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Venti,5.3,none,0,0.0,6.44,330,77,130.0
TXN-075947,2025-09-13,10,late_morning,New York,afternoon_treat,1,69.3,,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,Oat Milk,1,0.7,,250,45,150.0
TXN-075948,2024-04-29,6,early_morning,Chicago,morning_commuter,0,65.5,313.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Extra Shot|Cold Foam,2,1.8,7.67,280,44,180.0
TXN-075949,2026-02-14,8,morning_rush,New York,student,1,29.6,327.5,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,none,0,0.0,6.85,310,69,0.0
TXN-075950,2024-11-02,16,afternoon,Seattle,weekend_explorer,1,48.9,317.6,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Venti,5.59,Oat Milk,1,0.7,7.54,450,74,150.0
TXN-075951,2025-08-20,11,late_morning,Seattle,morning_commuter,0,63.8,324.2,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Venti,4.77,Oat Milk,1,0.7,6.69,190,49,
TXN-075952,2024-12-02,14,afternoon,Chicago,weekend_explorer,0,20.9,319.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,none,0,0.0,4.35,170,27,95.0
TXN-075953,2025-12-22,7,morning_rush,Seattle,morning_commuter,0,44.6,326.6,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.14,5,0,330.0
TXN-075954,2025-09-04,13,lunch,New York,afternoon_treat,0,69.6,,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,,250,45,150.0
TXN-075955,2024-08-24,16,afternoon,Los Angeles,afternoon_treat,1,70.3,314.7,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,none,0,0.0,5.21,180,40,130.0
TXN-075956,2025-03-04,15,afternoon,Los Angeles,student,0,56.4,320.3,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Venti,5.4,none,0,0.0,6.53,420,84,145.0
TXN-075957,2025-03-04,12,lunch,New York,weekend_explorer,0,40.6,320.3,Classic Espresso Drinks,Cappuccino,Short,3.18,Extra Shot,1,0.8,4.81,50,7,75.0
TXN-075958,2025-07-26,13,lunch,Chicago,weekend_explorer,1,76.6,323.3,Classic Espresso Drinks,Caffè Americano,Grande,4.23,Extra Shot|Oat Milk,2,1.5,6.99,15,0,225.0
TXN-075959,2025-10-26,12,lunch,Seattle,weekend_explorer,1,47.1,325.1,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Short,3.31,Whipped Cream,1,0.0,4.06,100,18,75.0
TXN-075960,2024-05-07,11,late_morning,Chicago,student,0,61.8,313.0,Frappuccino® Blended Coffee,Coffee,Grande,4.79,Whipped Cream,1,0.0,5.66,180,36,70.0
TXN-075961,2025-01-18,9,morning_rush,Seattle,student,1,36.6,319.7,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,Extra Shot|Vanilla Syrup|Mocha Sauce,3,2.0,7.7,250,45,150.0
TXN-075962,2025-11-19,10,late_morning,Los Angeles,morning_commuter,0,53.5,326.0,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,Vanilla Syrup,1,0.6,5.92,130,17,75.0
TXN-075963,2024-11-20,6,early_morning,New York,morning_commuter,0,53.2,317.6,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,4.96,80,7,75.0
TXN-075964,2026-02-25,10,late_morning,Los Angeles,student,0,63.5,327.5,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,none,0,0.0,6.85,310,69,0.0
TXN-075965,2025-08-21,7,morning_rush,New York,student,0,65.0,324.2,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,none,0,0.0,6.67,320,55,30.0
TXN-075966,2024-12-26,14,afternoon,Seattle,morning_commuter,0,46.6,319.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.18,130,17,85.0
TXN-075967,2025-03-22,15,afternoon,Seattle,afternoon_treat,1,45.4,320.3,Classic Espresso Drinks,Caffè Latte,Tall,3.94,none,0,0.0,4.76,100,14,75.0
TXN-075968,2025-11-07,8,morning_rush,Houston,morning_commuter,0,72.7,326.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.77,280,44,180.0
TXN-075969,2025-02-17,11,late_morning,Los Angeles,health_conscious,0,57.0,319.8,Tazo® Tea Drinks,Tazo® Tea,Grande,3.73,none,0,0.0,4.5,0,0,
TXN-075970,2025-09-17,8,morning_rush,New York,morning_commuter,0,66.5,,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,Caramel Drizzle,1,0.6,,260,37,15.0
TXN-075971,2024-10-05,16,afternoon,Houston,afternoon_treat,1,79.3,316.5,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.07,200,38,0.0
TXN-075972,2025-09-22,11,late_morning,New York,student,0,63.4,,Classic Espresso Drinks,Caffè Latte,Venti,4.39,none,0,0.0,,170,23,150.0
TXN-075973,2024-04-18,14,afternoon,New York,student,0,47.4,313.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.08,130,17,85.0
TXN-075974,2025-02-05,11,late_morning,Seattle,weekend_explorer,0,34.3,319.8,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Extra Shot,1,0.8,7.29,280,34,
TXN-075975,2024-07-31,8,morning_rush,Chicago,morning_commuter,0,79.3,314.1,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,none,0,0.0,6.37,260,37,15.0
TXN-075976,2024-04-28,9,morning_rush,New York,health_conscious,1,59.6,313.2,Tazo® Tea Drinks,Tazo® Green Tea Latte,Tall,3.24,none,0,0.0,3.83,210,41,55.0
TXN-075977,2025-04-06,12,lunch,New York,afternoon_treat,1,49.8,320.6,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Venti,4.18,none,0,0.0,5.06,190,39,0.0
TXN-075978,2024-10-12,18,evening,New York,morning_commuter,1,63.5,316.5,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.03,130,17,75.0
TXN-075979,2024-10-04,6,early_morning,Chicago,health_conscious,0,63.5,316.5,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Caramel Drizzle,1,0.6,5.75,100,9,75.0
